codmat|descripcion|marca|codfam|subfam|Estado|undbase|und A|und B|und C 
021865|PAPEL OROPEL BRILLANTE DORADO|BRASILERO|002|102|D|UNI|CTO||
021866|PAPEL OROPEL BRILLANTE PLATEADO|BRASILERO|002|102|D|UNI|CTO||
021867|PAPEL OROPEL BRILLANTE ROJO|BRASILERO|002|102|D|UNI|CTO||
021868|PAPEL OROPEL BRILLANTE VERDE|BRASILERO|002|102|D|UNI|CTO||
021869|CUAD DELUXE 92H COLOR CUADRI|ICHIBAN|002|012|D|UNI|DOC|CTO|
021870|CUAD DELUXE 92H COLOR RAYADO|ICHIBAN|002|012|D|UNI|DOC|CTO|
021871|CUAD DELUXE 92H COLOR CUADRIMAX|ICHIBAN|002|012|D|UNI|DOC|CTO|
021872|CUAD DELUXE 92H COLOR DECROLY|ICHIBAN|002|012|D|UNI|DOC|CTO|
021873|CUAD DELUXE 92H COLOR T/RENGLON|ICHIBAN|002|012|D|UNI|DOC|CTO|
021874|CUAD DELUXE 92H COLOR T/RAYA|ICHIBAN|002|012|D|UNI|DOC|CTO|
021875|CUAD DELUXE 92H COLOR D/RAYA|ICHIBAN|002|012|D|UNI|DOC|CTO|
021885|BLOCK SKETCH BOOK ESPIRAL|LORO|002|001|D|UNI|DOC|CTO|
021886|CUAD ESPIRAL EJECUTIVO CUADRI COLOR SOLIDO|LORO|002|014|D|UNI|DOC|CTO|
021887|CUAD ESPIRAL EJECUTIVO CUADRI LICENCIA|LORO|002|014|D|UNI|DOC|CTO|
021899|BLOCK SKETCH BOOK LICENCIA|LORO|002|001|D|UNI|DOC|CTO|
021904|CUAD  DELUXE 100HJ CUADRI DISEÑO|LORO|002|012|D|UNI|DOC|CTO|
021905|CUAD  DELUXE 100H D/RAYA DISEÑO|LORO|002|012|D|UNI|DOC|CTO|
021906|CUAD  DELUXE 100H T/RENGLON DISEÑO|LORO|002|012|D|UNI|DOC|CTO|
021907|CUAD  DELUXE 100H CUADRIMAX DISEÑO|LORO|002|012|D|UNI|DOC|CTO|
021908|CUAD  DELUXE 100H CARTO CUADR DISEÑO|LORO|002|012|D|UNI|DOC|CTO|
021927|TAJADOR TIPO CUÑA 640/005|VALORO|001|204|D|UNI|CJA20||
021974|FOLLETO INFORMATIVO PARA EXPOESCOLAR||009|003|D|UNI|||
021979|CUAD DELUXE 92H COLOR CARTOG|ICHIBAN|002|012|D|UNI|DOC|CTO|
021980|TABLA ARITMETICA (24 PAG.)|ED. ISABEL|007|026|D|UNI|DOC|CTO|
021982|BOLSA C/LOGO EXPOESCOLAR 12"X16"X0.8|PARAISO|009|003|D|MLL|||
021983|BOLSA C/LOGO EXPOESCOLAR 19"X20"X0.8|PARAISO|009|003|A|MLL|||
021984|BOLSA C/LOGO EXPOESCOLAR 22"X24"X0.8|PARAISO|009|003|A|MLL|||
021985|BLOCK ESPECIAL OFI 50 HJ T/RAYA C/M|STANDFORD|010|001|D|UNI|DOC|CTO|MLL
022045|FORMATO "REL.PRODUCTOS FALTANTES"||009|001|D|MLL|||
022048|CUAD  ESCOLAR 88HJ T/RENGLON C/M|JUSTUS|002|010|D|UNI|DOC|CTO|
022051|BORRADOR BLANCO CHICO TECHNIC 300 MO11300|MAPED|001|020|A|UNI|CJA36||
022088|PAPEL FAX ESPECIAL 216X30M|STANDFORD|010|103|D|RLL|||
022090|SEPARADORES "DIA DEL MAESTRO"|S/M|009|003|D|UNI|||
022134|TRIPTICO PROMOCIONAL A-4 CONTINENTAL S.A||009|003|D|UNI|||
022153|CUAD  DELUXE  68HJ CUADRI (SURTIDO)|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
022156|CUAD  DELUXE  88HJ CUADRI COLORES|EXPOBOOK|010|012|D|UNI|DOC|CTO|MLL
022157|CUAD  DELUXE  88HJ RAYADO COLORES|EXPOBOOK|010|012|A|UNI|DOC|CTO|MLL
022177|MUESTRA PAPEL FOTOCOPIA 75GR A-4 X 10HJS|STANDFORD|009|003|D|PAQ10|||
022178|MUESTRA PAPEL FOTOCOPIA 80GR A-4 X 10HJS|STANDFORD|009|003|D|PAQ10|||
022205|CUAD  DELUXE  68HJ DOBLE RAYA|CONTI|010|012|D|UNI|DOC|CTO|
022210|FORMATO AUT. SALIDA ALMACEN CONTINENTAL - BLK||009|001|D|UNI|||
022259|FORMATO RECIBO 100H GRANDE|NACIONAL|002|026|D|UNI|DOC|CTO|
022263|MUESTRA PAPEL FOTOCOPIA 80GR A-4 X 20HJS|STANDFORD|009|003|A|PAQ20|||
022310|FOLDER COLGANTE NATURAL C/VARILLA METALICA|NORMA|002|025|A|UNI|DOC|CTO|
022311|FOLDER COLGANTE AZUL C/VARILLA METALICA|NORMA|002|025|D|UNI|DOC|CTO|
022315|BLOCK 1/2 CTA RAYADO AMARILLO|NORMA|002|001|A|UNI|DOC|CTO|
022316|LIBRETA DIRECTORIO 80HJ (1/4 OFICIO)|NORMA|002|001|D|UNI|DOC|CTO|
022321|LIBRETA DE DIRECTORIO 80HJ (1/2 OFICIO)|NORMA|002|001|D|UNI|DOC|CTO|
022326|CUAD ESPIRAL 100HJ CARTA CUADRI COLORES|ARCO IRIS|002|014|D|UNI|DOC|CTO|
022327|CUAD ESPIRAL 100HJ CARTA CUADRI BLANCO|ARCO IRIS|002|014|D|UNI|DOC|CTO|
022354|MICA P/ANILL. TRANSP. T/A4 AZUL|ARTESCO|001|205|D|UNI|CTO||
022355|MICA P/ANILL. TRANSP. T/A4 CRISTAL|ARTESCO|001|205|D|UNI|CTO||
022356|MICA P/ANILL. TRANSP. T/A4 HUMO|ARTESCO|001|205|A|UNI|CTO||
022357|MICA P/ANILL. TRANSP. T/A4 ROJO|ARTESCO|001|205|D|UNI|CTO||
022358|MICA P/ANILL. TRANSP. T/A4 TOPACIO|ARTESCO|001|205|D|UNI|CTO||
022359|MICA P/ANILL. TRANSP. T/A4 VERDE|ARTESCO|001|205|A|UNI|CTO||
022360|MICA P/ANILL. TRANSP. T/OF AZUL|ARTESCO|001|205|A|UNI|CTO||
022361|MICA P/ANILL. TRANSP. T/OF CRISTAL|ARTESCO|001|205|A|UNI|CTO||
022362|MICA P/ANILL. TRANSP. T/OF HUMO|ARTESCO|001|205|A|UNI|CTO||
022363|MICA P/ANILL. TRANSP. T/OF ROJO|ARTESCO|001|205|A|UNI|CTO||
022364|MICA P/ANILL. TRANSP. T/OF TOPACIO|ARTESCO|001|205|D|UNI|CTO||
022365|MICA P/ANILL. TRANSP. T/OF VERDE|ARTESCO|001|205|D|UNI|CTO||
022502|MICA P/ENMICAR TRANSP DE 125 MICRO|SEGRES|001|205|D|UNI|CTO||
022544|FORMATO LETRA DE CAMBIO "CONTINENTAL SAC"X100||009|001|A|MLL|||
022549|MICA P/TARJETA DE PROPIEDAD 96X110MM|SEGRES|001|205|D|UNI|CTO||
022551|MICA P/ANILL.P/RIGIDO T/A-4 AZUL|S/M|001|205|D|UNI|CTO||
022566|EQUIPO SOLDADORA POR ARCO 230 AMPERIOS|ZENT|009|005|D|UNI|||
022616|CINTA ADHES. PLUS  1/2 X 11 YD|PEGAFAN|009|003|D|UNI|||
022617|CINTA ADHES. PLUS  1/2 X 25 YD|PEGAFAN|009|003|D|UNI|||
022618|FORMATO PRE-IMPRESO CONTROL DIARIO DE PRODUCC||009|001|A|MLL|||
022619|FORMATO PARTE DIARIO DE PROD. GUILLOTINA||009|001|D|MLL|||
022620|FORMATO CONTROL DIARIO CONSUMO DE PAPEL||009|001|D|MLL|||
022621|FORMATO CONTROL DIARIO-AREA DE REFILE||009|001|D|MLL|||
022622|FORMATO PARTE DE PRODUCCION-RAYADORA PAVEMA||009|001|D|MLL|||
022623|FORMATO PARTE DIARIO DE PRODUCCION||009|001|D|MLL|||
022624|FORMATO CONTRO DIARIO CONSUMO DE CARATULAS||009|001|D|MLL|||
022673|CRAYONES  F.C. TRIANG. DELG X12 141212|FABER C.|001|045|D|UNI|DOC|GZA|
022780|PAPEL ENVOLTURA 90 GR 50X65|STANDFORD/ARTESCO|009|003|D|CTO|||
022781|HOJAS P/CC.EE INICIAL WINNIE POOH VERTICAL|STANDFORD/ARTESCO|009|003|D|CTO|||
022782|HOJAS P/CC.EE SECUND. MICKEY FONDO RAYADO|STANDFORD/ARTESCO|009|003|D|CTO|||
022829|ESPIRAL PLAST P/ANILL BLANCO 7MM 25HJS|LF|001|008|D|UNI|PAQ25||
022830|ESPIRAL PLAST P/ANILL NEGRO 7MM 25HJS|LF|001|008|D|UNI|PAQ25||
022831|ESPIRAL PLAST P/ANILL TRANSP 7MM 25HJS|LF|001|008|D|UNI|PAQ25||
022832|ESPIRAL PLAST P/ANILL BLANCO 9MM 50HJS|LF|001|008|D|UNI|PAQ25||
022833|ESPIRAL PLAST P/ANILL NEGRO 9MM 50HJS|LF|001|008|D|UNI|PAQ25||
022834|ESPIRAL PLAST P/ANILL TRANSP 9MM 50HJS|LF|001|008|D|UNI|PAQ25||
022835|ESPIRAL PLAST P/ANILL BLANCO 12MM 70HJS|LF|001|008|D|UNI|PAQ25||
022836|ESPIRAL PLAST P/ANILL NEGRO 12MM 70HJS|LF|001|008|D|UNI|PAQ25||
022837|ESPIRAL PLAST P/ANILL TRANSP 12MM 70HJS|LF|001|008|D|UNI|PAQ25||
022838|ESPIRAL PLAST P/ANILL BLANCO 14MM 85HJS|LF|001|008|D|UNI|PAQ25||
022839|ESPIRAL PLAST P/ANILL NEGRO 14MM 85HJS|LF|001|008|D|UNI|PAQ25||
022840|ESPIRAL PLAST P/ANILL TRANSP 14MM 85HJS|LF|001|008|D|UNI|PAQ25||
022841|ESPIRAL PLAST P/ANILL BLANCO 17MM 100HJS|LF|001|008|D|UNI|PAQ25||
022842|ESPIRAL PLAST P/ANILL NEGRO 17MM 100HJS|LF|001|008|A|UNI|PAQ25||
022843|ESPIRAL PLAST P/ANILL TRANSP 17MM 100HJS|LF|001|008|D|UNI|PAQ25||
022844|ESPIRAL PLAST P/ANILL BLANCO 20MM 150HJS|LF|001|008|D|UNI|PAQ25||
022845|ESPIRAL PLAST P/ANILL 20MM 150 HJS|LF|001|008|D|UNI|PAQ25||
022846|ESPIRAL PLAST P/ANILL TRANSP 20MM 150HJS|LF|001|008|D|UNI|PAQ25||
022847|ESPIRAL PLAST P/ANILL BLANCO 23MM 140HJS|LF|001|008|D|UNI|PAQ25||
022848|ESPIRAL PLAST P/ANILL 23MM NEGRO 140HJS|LF|001|008|A|UNI|PAQ25||
022849|ESPIRAL PLAST P/ANILL TRANSP 23MM 140HJS|LF|001|008|D|UNI|PAQ25||
022850|ESPIRAL PLAST P/ANILL BLANCO 25MM 160HJS|LF|001|008|D|UNI|PAQ25||
022851|ESPIRAL PLAST P/ANILL 25MM 160HJS|LF|001|008|D|UNI|PAQ25||
022852|ESPIRAL PLAST P/ANILL TRANSP 25MM 160HJS|LF|001|008|D|UNI|PAQ25||
022853|ESPIRAL PLAST P/ANILL BLANCO 30MM 200HJS|LF|001|008|D|UNI|PAQ10||
022854|ESPIRAL PLAST P/ANILL NEGRO 30MM 200HJS|LF|001|008|D|UNI|PAQ10||
022855|ESPIRAL PLAST P/ANILL TRANSP 30MM 200HJS|LF|001|008|D|UNI|PAQ10||
022856|ESPIRAL PLAST P/ANILL BLANCO 33MM 240HJS|LF|001|008|D|UNI|PAQ10||
022857|ESPIRAL PLAST P/ANILL NEGRO 33MM 240HJS|LF|001|008|D|UNI|PAQ10||
022858|ESPIRAL PLAST P/ANILL TRANSP 33MM 240HJS|LF|001|008|D|UNI|PAQ10||
022859|ESPIRAL PLAST P/ANILL BLANCO 40MM 350HJS|LF|001|008|D|UNI|PAQ10||
022860|ESPIRAL PLAST P/ANILL NEGRO 40MM 350HJS|LF|001|008|D|UNI|PAQ10||
022861|ESPIRAL PLAST P/ANILL TRANSP 40MM 350HJS|LF|001|008|D|UNI|PAQ10||
022862|ESPIRAL PLAST P/ANILL BLANCO 45MM 400HJS|LF|001|008|D|UNI|PAQ10||
022863|ESPIRAL PLAST P/ANILL NEGRO 45MM 400HJS|LF|001|008|D|UNI|PAQ10||
022864|ESPIRAL PLAST P/ANILL TRANSP 45MM 400HJS|LF|001|08|D|UNI|PAQ10||
022865|ESPIRAL PLAST P/ANILL BLANCO 50MM 500HJS|LF|001|008|D|UNI|PAQ10||
022866|ESPIRAL PLAST P/ANILL NEGRO 50MM 500HJS|LF|001|008|D|UNI|PAQ10||
022867|ESPIRAL PLAST P/ANILL TRANSP 50MM 500HJS|LF|001|008|D|UNI|PAQ10||
022907|FORMATO RECIBO P/CRED. Y COBRANZA CONTINENTAL||009|001|D|MLL|||
022909|CARTULINA VIVALDI 50X65 BLANCO|CANSON|002|019|D|UNI|DOC|CTO|
022910|CARTULINA VIVALDI 50X65 MARFIL|CANSON|002|019|D|UNI|DOC|CTO|
022911|CARTULINA VIVALDI 50X65 BEIGE|CANSON|002|019|D|UNI|DOC|CTO|
022912|CARTULINA VIVALDI 50X65 MARRON|CANSON|002|019|D|UNI|DOC|CTO|
022913|CARTULINA VIVALDI 50X65 AMARILLO|CANSON|002|019|D|UNI|DOC|CTO|
022914|CARTULINA VIVALDI 50X65 TORNASOL (NARANJA)|CANSON|002|019|D|UNI|DOC|CTO|
022915|CARTULINA VIVALDI 50X65 SALMON|CANSON|002|019|D|UNI|DOC|CTO|
022916|CARTULINA VIVALDI 50X65 ROSA CLARO|CANSON|002|019|D|UNI|DOC|CTO|
022917|CARTULINA VIVALDI 50X65 ROSA OSCURO|CANSON|002|019|D|UNI|DOC|CTO|
022918|CARTULINA VIVALDI 50X65 ROJO|CANSON|002|019|D|UNI|DOC|CTO|
022919|CARTULINA VIVALDI 50X65 LILA|CANSON|002|019|D|UNI|DOC|CTO|
022920|CARTULINA VIVALDI 50X65 GRIS CLARO|CANSON|002|019|D|UNI|DOC|CTO|
022921|CARTULINA VIVALDI 50X65 GRIS OSCURO|CANSON|002|019|D|UNI|DOC|CTO|
022922|CARTULINA VIVALDI 50X65 AZUL CLARO|CANSON|002|019|D|UNI|DOC|CTO|
022923|CARTULINA VIVALDI 50X65 AZUL CYAN|CANSON|002|019|D|UNI|DOC|CTO|
022925|CARTULINA VIVALDI 50X65 TURQ|CANSON|002|019|D|UNI|DOC|CTO|
022926|CARTULINA VIVALDI 50X65 AZUL ROYA|CANSON|002|019|D|UNI|DOC|CTO|
022927|CARTULINA VIVALDI 50X65 AZUL OSCU|CANSON|002|019|D|UNI|DOC|CTO|
022928|CARTULINA VIVALDI 50X65 AZUL MARI|CANSON|002|019|D|UNI|DOC|CTO|
022929|CARTULINA VIVALDI 50X65 VERDE AGUA|CANSON|002|019|D|UNI|DOC|CTO|
022930|CARTULINA VIVALDI 50X65 VERDE CLARO|CANSON|002|019|D|UNI|DOC|CTO|
022931|CARTULINA VIVALDI 50X65 VERDE|CANSON|002|019|D|UNI|DOC|CTO|
022932|CARTULINA VIVALDI 50X65 VERDE OSCURO|CANSON|002|019|D|UNI|DOC|CTO|
022933|CARTULINA VIVALDI 50X65 NEGRO|CANSON|002|019|D|UNI|DOC|CTO|
022940|BORRADOR F.C 185136E FANCY|FABER C.|001|020|D|UNI|CJA36||
022949|CARPETA CON LIGA K-RPETIN DISNEY|STANDFORD|010|024|A|UNI|DOC|CTO|
022950|CARPETA CON LIGA K-RPETIN WINNIE POOH|STANDFORD|010|024|A|UNI|DOC|CTO|
022951|CARPETA CON LIGA K-RPETIN SNOOPY|STANDFORD|010|024|D|UNI|DOC|CTO|
023025|CUAD DELUXE 96HJ T/RAYA WINNIE POOH|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
023026|CUAD DELUXE 96HJ CUADRI SNOOPY|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
023027|CUAD DELUXE 96HJ RAYADO SNOOPY|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
023028|CUAD DELUXE 96HJ CUADRI ARTISTA|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
023029|CUAD DELUXE 96HJ RAYADO ARTISTA|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
023030|BLOCK PAPEL ARCO IRIS 40 HJS|STANDFORD|010|001|A|UNI|DOC|CTO|MLL
023038|CALENDARIO PROMOCIONAL "CONTINENTAL"|.|009|003|A|CTO|||
023063|CUADERNO DE MUSICA A-4 48HJS|STANDFORD|010|017|A|UNI|DOC|CTO|
023070|CINTA ADHES. PLUS 1/2X9 YD C/DISP.|PEGAFAN|001|033|D|UNI|CJA12||
023122|CARTULINA FOSFORESC FUCSIA  50X65|STANDFORD|002|018|D|CTO|||
023124|CARTULINA FOSFORESC NARANJA  50X65|STANDFORD|002|018|D|CTO|||
023169|FORMATO MOVIMIENTO DE PERSONAL CONTINENTAL||009|001|D|CTO|||
023177|PAPEL HIGIENICO ECOLOGICO DE 500MTS||009|009|A|PAQ4|||
023179|BLOCK SKETCH BOOK 17 HJ ECONOMICO|CONTI|010|001|A|UNI|DOC|CTO|
023180|BLOCK SKETCH BOOK INFANTIL SNOOPY|STANDFORD|010|001|D|UNI|DOC|CTO|
023192|CUPONES PARA PROMOCION 10 X 21||009|003|D|MLL|||
023349|TAJADOR METAL SATELLITE   M534019|MAPED|001|204|A|UNI|CJA32||
023351|TAJADOR ESCOLAR VIVO X 75  M506300|MAPED|001|204|D|UNI|CJA75||
023366|ALQUILER STAND A PROVEEDOR "EXPOLIBRERIA"||009|007|A|UNI|||
023496|BOLIGRAFO PROMOCIONAL FLAG PEN|3M|009|003|A|UNI|||
023497|TAJADOR C/BORRADOR  124BOR|FABER C.|001|204|D|UNI|CJA24||
023558|CUAD DELUXE 88 HJ CUADRI|EXPOBOOK|010|012|D|UNI|DOC|CTO|
023559|CUAD DELUXE 88 HJ RAYADO|EXPOBOOK|010|012|D|UNI|DOC|CTO|
023560|CUAD ESCOLAR 96HJ RAYADO C/M    3541-2|MINERVA|002|010|D|UNI|DOC|CTO|
023561|CUAD ESCOLAR 96HJ CUADRI C/M    3542-6|MINERVA|002|010|D|UNI|DOC|CTO|
023562|CUAD ESCOLAR 96HJ DECROLY C/M   3535-6|MINERVA|002|010|D|UNI|DOC|CTO|
023563|CUAD ESCOLAR 96HJ D/RAYA C/M   3532-3|MINERVA|002|010|D|UNI|DOC|CTO|
023564|CUAD ESCOLAR 96HJ T/RAYA C/M   3533-7|MINERVA|002|010|D|UNI|DOC|CTO|
023565|CUAD DELUXE 60H CTA RAYAD C/M  3556-7|MINERVA|002|012|D|UNI|DOC|CTO|
023566|CUAD DELUXE CTA 60H CUADRI C/M 3557-2|MINERVA|002|012|D|UNI|DOC|CTO|
023567|CUAD DELUXE CTA 60H T/RAYA C/M 3559-1|MINERVA|002|012|D|UNI|DOC|CTO|
023568|CUAD DELUXE CTA 60H CARTOG C/M 3419-5|MINERVA|002|012|D|UNI|DOC|CTO|
023569|CUAD DELUXE A-4 100HJ RAYADO  3446-2|MINERVA|002|012|D|UNI|DOC|CTO|
023570|CUAD DELUXE A-4 100HJ CUADRI 3447-6|MINERVA|002|013|A|UNI|DOC|CTO|
023571|CUAD DELUXE A-4 100HJ D/RAYA 3232-6|MINERVA|002|013|A|UNI|DOC|CTO|
023572|CUAD DELUXE CTA 100H 1X1 C/M   3430-2|MINERVA|002|013|D|UNI|DOC|CTO|
023573|CUAD DELUXE CTA 100H 2X2 C/M   3435-4|MINERVA|002|013|D|UNI|DOC|CTO|
023574|CUAD DELUXE A-4 100HJ T/RAYA 3449-5|MINERVA|002|013|A|UNI|DOC|CTO|
023575|CUAD DELUXE A-4 100H T/RENGLON  3344-1|MINERVA|002|013|D|UNI|DOC|CTO|
023576|CUAD DELUXE 100HJ CTA T/RENGLON 3437-3|MINERVA|002|013|A|UNI|DOC|CTO|
023577|CUAD DELUXE 100HJ DECROLY CTA  3434-0|MINERVA|002|013|D|UNI|DOC|CTO|
023578|CUAD DELUXE CTA 100H CARTOGRA  3550-1|MINERVA|002|012|D|UNI|DOC|CTO|
023579|BLOCK A-4 80HJ CUADRI 2 PERFORA 3074-4|MINERVA|002|001|D|UNI|DOC|CTO|
023580|BLOCK A-4 80HJ D/RAYA 2 PERFORA 3116-5|MINERVA|002|001|A|UNI|DOC|CTO|
023581|BLOCK A-4 80HJ T/RAYA C/PERFORA 3061-7|MINERVA|002|001|A|UNI|DOC|CTO|
023582|BLOCK A-4 80HJ T/RENGLON 2 PERFORA 3353-0|MINERVA|002|001|D|UNI|DOC|CTO|
023583|BLOCK A-4 80HJ S/RAYA C/PERFORA 3071-1|MINERVA|002|001|D|UNI|DOC|CTO|
023589|BLOCK OFI 80HJ RAYADO C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023590|BLOCK OFI 80HJ CUADRI C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023591|BLOCK OFI 80HJ D/RAYA C/PERFORACION|MINERVA|002|001|A|UNI|DOC|CTO|
023592|BLOCK OFI 80HJ T/RAYA C/PERFORACION|MINERVA|002|001|A|UNI|DOC|CTO|
023593|BLOCK OFI 80HJ T/RENGLON C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023594|BLOCK OFI 80HJ INICIAL C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023673|CUAD DELUXE CTA 100H CUADRI  03547-8|MINERVA|002|013|D|UNI|DOC|CTO|
023674|CUAD DELUXE CTA 100H RAYADO  03546-4|MINERVA|002|013|D|UNI|DOC|CTO|
023675|CUAD DELUXE CTA 100HJ D/RAYA 03548-3|MINERVA|002|013|A|UNI|DOC|CTO|
023676|CUAD DELUXE CTA 100HJ T/RAYA 03549-7|MINERVA|002|013|A|UNI|DOC|CTO|
023677|CUAD DELUXE CTA 100H INICIAL  03448-1|MINERVA|002|013|D|UNI|DOC|CTO|
023678|CUAD DELUXE CTA 100H T/RAY CARTO 3433-5|MINERVA|002|013|D|UNI|DOC|CTO|
023679|BLOCK CARTA 80HJ RAYADO C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023680|BLOCK CARTA 80HJ CUADRI C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023681|BLOCK CARTA 80HJ T/RAYA C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023682|BLOCK CARTA 80HJ D/RAYA C/PERFORACION|MINERVA|002|001|D|UNI|DOC|CTO|
023683|BLOCK CARTA 80HJ INICIAL C/PERFORACION|MINERVA|002|001|A|UNI|DOC|CTO|
023684|BLOCK SKETCH BOOK BLANCO (24,5X34,5)|MINERVA|002|001|A|UNI|DOC|CTO|
023685|BLOCK PAPEL ARCO IRIS 40 HJ CTA  3077-7|MINERVA|002|001|D|UNI|DOC|CTO|
023686|BLOCK PAPEL ARCO IRIS 100 HJ CTA 3063-6|MINERVA|002|001|D|UNI|DOC|CTO|
023687|CUAD ESCOLAR 48HJ CUADRI (27149) COLOR|NORMA|002|009|D|UNI|DOC|CTO|
023688|CUAD ESCOLAR 48HJ RAYADO (27150) COLOR|NORMA|002|009|D|UNI|DOC|CTO|
023689|CUAD ESCOLAR 48HJ CUADRI EXTREMO|NORMA|002|009|D|UNI|DOC|CTO|
023690|CUAD ESCOLAR 48HJ RAYADO EXTREMO|NORMA|002|009|D|UNI|DOC|CTO|
023691|CUAD ESCOLAR 96HJ CUADRI COLOR (27153)|NORMA|002|010|D|UNI|DOC|CTO|
023692|CUAD ESCOLAR 96HJ RAYADO COLOR (27154)|NORMA|002|010|D|UNI|DOC|CTO|
023693|CUAD ESCOLAR 96HJ T/RENGLON COLOR|NORMA|002|010|D|UNI|DOC|CTO|
023694|CUAD ESCOLAR 96HJ CUADRI EXTREMO|NORMA|002|010|D|UNI|DOC|CTO|
023695|CUAD ESCOLAR 96HJ RAYADO EXTREMO|NORMA|002|010|D|UNI|DOC|CTO|
023696|CUAD DELUXE 88H COLOR T/RAYA (23384)|NORMA|002|012|D|UNI|DOC|CTO|
023697|CUAD DELUXE 88HJ COLOR CUADRIMAX 27158|NORMA|002|012|A|UNI|DOC|CTO|
023698|CUAD DELUXE 88H CROLY COLOR   27159|NORMA|002|012|D|UNI|DOC|CTO|
023699|CUAD DELUXE 96HJ CUADRI CHICAS SUPERPOD|NORMA|002|013|D|UNI|DOC|CTO|
023700|CUAD DELUXE 96HJ RAYADO CHICAS SUPERPOD|NORMA|002|013|D|UNI|DOC|CTO|
023701|CUAD DELUXE 96HJ PELU. T/RENGLON 28348|NORMA|002|012|A|UNI|DOC|CTO|
023702|CUAD DELUXE 96HJ T/RAYA CHICAS SUPERPOD|NORMA|002|013|D|UNI|DOC|CTO|
023708|CUAD DELUXE 96HJ CUADRI COSIDO COLOR|NORMA|002|012|D|UNI|DOC|CTO|
023709|CUAD DELUXE 96HJ RAYADO COSIDO COLOR|NORMA|002|012|D|UNI|DOC|CTO|
023710|CUAD DELUXE 96HJ T/RAYA COSIDO COLOR|NORMA|002|013|D|UNI|DOC|CTO|
023711|CUAD DELUXE 96HJ T/RENGLON COSIDO COLOR|NORMA|002|013|D|UNI|DOC|CTO|
023712|CUAD DELUXE 96HJ INICIAL COSIDO COLOR|NORMA|002|013|D|UNI|DOC|CTO|
023713|CUAD DELUXE 96HJ CUADRI COSIDO GARFIELD|NORMA|002|013|D|UNI|DOC|CTO|
023714|CUAD DELUXE 96HJ RAYADO COSIDO GARFIELD|NORMA|002|013|D|UNI|DOC|CTO|
023715|CUAD DELUXE 96HJ CUADRI COSIDO CHICAS SUPERPO|NORMA|002|013|D|UNI|DOC|CTO|
023716|CUAD DELUXE 96HJ RAYADO COSIDO CHICAS SUPERPO|NORMA|002|013|D|UNI|DOC|CTO|
023717|CUAD DELUXE 96HJ CUADRI COSIDO FRUTIKAS|NORMA|002|013|D|UNI|DOC|CTO|
023718|CUAD DELUXE 96HJ RAYADO COSIDO FRUTIKAS|NORMA|002|013|D|UNI|DOC|CTO|
023722|CUAD ESPIRAL 80HJ A5 CUADRI CLICK CLEAR|NORMA|002|014|D|UNI|DOC|CTO|
023725|CUAD ESPIRAL 80HJ A5 RAYADO CLICK CLEAR|NORMA|002|014|D|UNI|DOC|CTO|
023726|CUAD ESPIRAL 180HJ A5 CUADRI CLICK CLEAR|NORMA|002|014|D|UNI|DOC|CTO|
023727|CUAD ESPIRAL 180HJ A5 RAYADO CLICK CLEAR|NORMA|002|014|D|UNI|DOC|CTO|
023728|CUAD ESPI 180HJ A-5 COMBIN. CLICK CLEAR|NORMA|002|014|D|UNI|DOC|CTO|
023730|CUAD ESPIRAL 180HJ GRANDE CUADRI KIUT|NORMA|002|014|D|UNI|DOC|CTO|
023731|CUAD ESPI 180HJ GRANDE CUADRI STARS NATALIA|NORMA|002|014|D|UNI|DOC|CTO|
023732|CUAD ESPI 180HJ GRANDE COMBIN. ACADEMICO|NORMA|002|014|D|UNI|DOC|CTO|
023733|CUAD ESPI 180HJ GRANDE RAYADO ACADEMICO|NORMA|002|014|D|UNI|DOC|CTO|
023734|CUAD ESPI 180HJ GRANDE COMBIN.CLICK CLEAR|NORMA|002|014|D|UNI|DOC|CTO|
023735|CUAD ESPI 180HJ GRANDE RAYADO FERRARI|NORMA|002|014|D|UNI|DOC|CTO|
023737|CUAD ESPI 180HJ GRANDE RAYADO PLAY SPORT|NORMA|002|014|D|UNI|DOC|CTO|
023738|CUAD ESPI 180HJ GRANDE CUADRI PLAY SPORT|NORMA|002|014|D|UNI|DOC|CTO|
023739|CUAD ESPI 180HJ GRANDE CUADRI CLICK TACTO|NORMA|002|014|D|UNI|DOC|CTO|
023740|BLOCK RAYADO A-4 80HJ 2 PERFO 3073-0|MINERVA|002|001|D|UNI|DOC|CTO|
023744|CUAD ESPI 180HJ GRANDE RAYADO SKIN BOOK|NORMA|002|014|D|UNI|DOC|CTO|
